date,Total Projected Demand (%),Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Type
05-29-2021,82.4,,,,,,,,429,,,actual
06-05-2021,82.2,,,,,,,,393,,,actual
06-12-2021,81.87,,,,,,,,334,,,actual
06-19-2021,80.63,155,140,186,80.39,81.37,155 [140 - 186],80.63% [80.39% - 81.37%],113,70,246,projected
06-26-2021,80.59,134,121,175,80.29,81.4,134 [121 - 175],80.59% [80.29% - 81.4%],106,52,250,projected
07-03-2021,80.61,145,127,198,80.17,81.78,145 [127 - 198],80.61% [80.17% - 81.78%],109,31,318,projected
07-10-2021,80.55,120,106,182,80.14,81.89,120 [106 - 182],80.55% [80.14% - 81.89%],98,25,339,projected
07-17-2021,80.6,142,125,211,80.17,82.37,142 [125 - 211],80.6% [80.17% - 82.37%],108,30,425,projected
07-24-2021,80.65,157,140,228,80.2,82.55,157 [140 - 228],80.65% [80.2% - 82.55%],117,35,457,projected
07-31-2021,80.66,161,144,236,80.2,82.6,161 [144 - 236],80.66% [80.2% - 82.6%],119,36,465,projected
