region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,80.84,95,87,115,80.46,81.75,95 [87 - 115],80.84% [80.46% - 81.75%],71,39,148,03-03-2021,projected
2,AL- DOTHAN,80.3,5,4,7,80.0,80.45,5 [4 - 7],80.3% [80.0% - 80.45%],4,0,6,03-03-2021,projected
5,AL- HUNTSVILLE,80.59,21,19,24,80.43,81.49,21 [19 - 24],80.59% [80.43% - 81.49%],11,8,28,03-03-2021,projected
6,AL- MOBILE,80.95,38,35,43,80.53,81.47,38 [35 - 43],80.95% [80.53% - 81.47%],27,15,42,03-03-2021,projected
7,AL- MONTGOMERY,80.58,11,9,12,80.06,80.91,11 [9 - 12],80.58% [80.06% - 80.91%],9,1,14,03-03-2021,projected
9,AL- TUSCALOOSA,80.8,14,12,16,80.8,81.5,14 [12 - 16],80.8% [80.8% - 81.5%],8,8,15,03-03-2021,projected
11,AZ- MESA,80.86,26,24,28,80.51,81.31,26 [24 - 28],80.86% [80.51% - 81.31%],17,10,26,03-03-2021,projected
12,AZ- PHOENIX,80.59,64,58,69,80.28,80.88,64 [58 - 69],80.59% [80.28% - 80.88%],45,21,67,03-03-2021,projected
14,AZ- SUN CITY,80.25,3,2,4,80.12,80.49,3 [2 - 4],80.25% [80.12% - 80.49%],2,1,4,03-03-2021,projected
15,AZ- TUCSON,80.59,21,20,22,80.36,80.83,21 [20 - 22],80.59% [80.36% - 80.83%],15,9,21,03-03-2021,projected
16,AR- FORT SMITH,80.0,0,0,2,80.0,80.55,0 [0 - 2],80.0% [80.0% - 80.55%],0,0,7,03-03-2021,projected
18,AR- JONESBORO,80.0,0,0,1,80.0,80.33,0 [0 - 1],80.0% [80.0% - 80.33%],0,0,3,03-03-2021,projected
19,AR- LITTLE ROCK,80.61,51,46,71,80.28,81.99,51 [46 - 71],80.61% [80.28% - 81.99%],35,16,115,03-03-2021,projected
21,AR- SPRINGDALE,81.42,21,19,25,80.57,82.74,21 [19 - 25],81.42% [80.57% - 82.74%],15,6,29,03-03-2021,projected
22,AR- TEXARKANA,80.71,8,6,11,80.0,81.43,8 [6 - 11],80.71% [80.0% - 81.43%],7,0,14,03-03-2021,projected
23,CA- ORANGE CO.,80.17,15,14,17,80.09,80.22,15 [14 - 17],80.17% [80.09% - 80.22%],13,7,17,03-03-2021,projected
25,CA- BAKERSFIELD,80.19,7,7,9,80.08,80.33,7 [7 - 9],80.19% [80.08% - 80.33%],7,3,12,03-03-2021,projected
31,CA- CHICO,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,03-03-2021,projected
33,CA- CONTRA COSTA CO.,80.45,14,13,16,80.25,80.75,14 [13 - 16],80.45% [80.25% - 80.75%],9,5,15,03-03-2021,projected
43,CA- FRESNO,80.48,9,8,11,80.18,80.66,9 [8 - 11],80.48% [80.18% - 80.66%],11,4,15,03-03-2021,projected
56,CA- LOS ANGELES,80.23,73,67,79,80.13,80.33,73 [67 - 79],80.23% [80.13% - 80.33%],58,33,82,03-03-2021,projected
58,CA- MODESTO,80.7,14,13,16,80.29,80.93,14 [13 - 16],80.7% [80.29% - 80.93%],12,5,16,03-03-2021,projected
62,CA- NAPA,80.0,0,0,1,80.0,81.03,0 [0 - 1],80.0% [80.0% - 81.03%],0,0,6,03-03-2021,projected
65,CA- ALAMEDA CO.,80.09,7,6,7,80.06,80.15,7 [6 - 7],80.09% [80.06% - 80.15%],3,2,5,03-03-2021,projected
69,CA- PALM SPR/RANCHO MIR.,80.09,0,0,0,80.0,80.09,0 [0 - 0],80.09% [80.0% - 80.09%],1,0,1,03-03-2021,projected
73,CA- REDDING,80.55,7,6,9,80.0,81.2,7 [6 - 9],80.55% [80.0% - 81.2%],6,0,13,03-03-2021,projected
77,CA- SACRAMENTO,80.4,26,23,29,80.13,80.61,26 [23 - 29],80.4% [80.13% - 80.61%],19,6,29,03-03-2021,projected
78,CA- SALINAS,80.38,1,0,2,80.0,80.38,1 [0 - 2],80.38% [80.0% - 80.38%],3,0,3,03-03-2021,projected
79,CA- SAN BERNARDINO,80.17,15,13,17,80.12,80.26,15 [13 - 17],80.17% [80.12% - 80.26%],10,7,15,03-03-2021,projected
80,CA- SAN DIEGO,80.37,35,32,38,80.2,80.53,35 [32 - 38],80.37% [80.2% - 80.53%],26,14,37,03-03-2021,projected
81,CA- SAN FRANCISCO,80.14,7,6,9,80.08,80.26,7 [6 - 9],80.14% [80.08% - 80.26%],7,4,13,03-03-2021,projected
82,CA- SAN JOSE,80.5,21,19,24,80.33,80.79,21 [19 - 24],80.5% [80.33% - 80.79%],15,10,24,03-03-2021,projected
83,CA- SAN LUIS OBISPO,80.66,4,3,5,80.0,80.66,4 [3 - 5],80.66% [80.0% - 80.66%],3,0,3,03-03-2021,projected
85,CA- SAN MATEO CO.,80.3,14,13,15,80.22,80.52,14 [13 - 15],80.3% [80.22% - 80.52%],8,6,14,03-03-2021,projected
86,CA- SANTA BARBARA,80.31,7,6,8,80.31,80.62,7 [6 - 8],80.31% [80.31% - 80.62%],3,3,6,03-03-2021,projected
87,CA- SANTA CRUZ,80.0,0,0,0,80.0,80.56,0 [0 - 0],80.0% [80.0% - 80.56%],0,0,2,03-03-2021,projected
89,CA- SANTA ROSA,80.32,7,7,8,80.16,80.54,7 [7 - 8],80.32% [80.16% - 80.54%],6,3,10,03-03-2021,projected
91,CA- STOCKTON,80.47,7,7,7,80.19,80.56,7 [7 - 7],80.47% [80.19% - 80.56%],5,2,6,03-03-2021,projected
96,CA- VENTURA,80.19,7,6,7,80.19,80.38,7 [6 - 7],80.19% [80.19% - 80.38%],3,3,6,03-03-2021,projected
101,CO- BOULDER,81.26,7,7,9,80.63,82.32,7 [7 - 9],81.26% [80.63% - 82.32%],6,3,11,03-03-2021,projected
102,CO- COLORADO SPRINGS,82.61,43,39,49,81.35,85.02,43 [39 - 49],82.61% [81.35% - 85.02%],27,14,52,03-03-2021,projected
103,CO- DENVER,82.57,191,178,216,81.47,84.54,191 [178 - 216],82.57% [81.47% - 84.54%],123,70,217,03-03-2021,projected
104,CO- FORT COLLINS,82.19,21,19,23,81.1,83.44,21 [19 - 23],82.19% [81.1% - 83.44%],14,7,22,03-03-2021,projected
