region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,80.95,71,66,78,80.58,81.42,71 [66 - 78],80.95% [80.58% - 81.42%],80,49,120,06-08-2021,projected
2,AL- DOTHAN,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,06-08-2021,projected
5,AL- HUNTSVILLE,81.12,21,19,23,80.8,81.81,21 [19 - 23],81.12% [80.8% - 81.81%],21,15,34,06-08-2021,projected
6,AL- MOBILE,81.72,42,39,45,81.47,81.89,42 [39 - 45],81.72% [81.47% - 81.89%],49,42,54,06-08-2021,projected
7,AL- MONTGOMERY,80.97,14,14,16,80.52,81.75,14 [14 - 16],80.97% [80.52% - 81.75%],15,8,27,06-08-2021,projected
9,AL- TUSCALOOSA,80.7,7,6,7,80.0,80.7,7 [6 - 7],80.7% [80.0% - 80.7%],7,0,7,06-08-2021,projected
11,AZ- MESA,85.3,83,79,92,84.14,88.59,83 [79 - 92],85.3% [84.14% - 88.59%],105,82,170,06-08-2021,projected
12,AZ- PHOENIX,82.94,177,168,196,82.26,84.91,177 [168 - 196],82.94% [82.26% - 84.91%],223,171,372,06-08-2021,projected
14,AZ- SUN CITY,82.1,14,13,15,81.6,83.46,14 [13 - 15],82.1% [81.6% - 83.46%],17,13,28,06-08-2021,projected
15,AZ- TUCSON,83.57,67,62,80,82.38,87.69,67 [62 - 80],83.57% [82.38% - 87.69%],90,60,194,06-08-2021,projected
16,AR- FORT SMITH,81.56,14,14,19,81.56,81.56,14 [14 - 19],81.56% [81.56% - 81.56%],20,20,20,06-08-2021,projected
18,AR- JONESBORO,82.21,2,0,4,80.0,82.21,2 [0 - 4],82.21% [80.0% - 82.21%],20,0,20,06-08-2021,projected
