region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,112.74,2007,1821,2409,94.21,152.18,2007 [1821 - 2409],112.74% [94.21% - 152.18%],2765,1200,6096,05-18-2021,projected
2,AL- DOTHAN,94.68,171,157,202,87.08,111.48,171 [157 - 202],94.68% [87.08% - 111.48%],195,94,418,05-18-2021,projected
5,AL- HUNTSVILLE,91.81,197,179,242,84.63,109.1,197 [179 - 242],91.81% [84.63% - 109.1%],222,87,547,05-18-2021,projected
6,AL- MOBILE,83.22,84,77,102,81.3,87.67,84 [77 - 102],83.22% [81.3% - 87.67%],92,37,219,05-18-2021,projected
7,AL- MONTGOMERY,98.95,259,232,362,85.89,150.44,259 [232 - 362],98.95% [85.89% - 150.44%],293,91,1089,05-18-2021,projected
9,AL- TUSCALOOSA,83.81,35,32,40,81.5,87.31,35 [32 - 40],83.81% [81.5% - 87.31%],38,15,73,05-18-2021,projected
11,AZ- MESA,85.51,87,79,103,82.58,91.77,87 [79 - 103],85.51% [82.58% - 91.77%],109,51,233,05-18-2021,projected
12,AZ- PHOENIX,83.3,207,189,248,81.47,87.46,207 [189 - 248],83.3% [81.47% - 87.46%],250,111,565,05-18-2021,projected
14,AZ- SUN CITY,82.35,14,13,17,81.11,84.94,14 [13 - 17],82.35% [81.11% - 84.94%],19,9,40,05-18-2021,projected
15,AZ- TUCSON,81.82,40,35,47,80.55,83.92,40 [35 - 47],81.82% [80.55% - 83.92%],46,14,99,05-18-2021,projected
16,AR- FORT SMITH,80.0,0,0,10,80.0,83.83,0 [0 - 10],80.0% [80.0% - 83.83%],0,0,49,05-18-2021,projected
18,AR- JONESBORO,81.77,12,10,16,80.0,82.88,12 [10 - 16],81.77% [80.0% - 82.88%],16,0,26,05-18-2021,projected
19,AR- LITTLE ROCK,83.85,193,173,251,81.26,91.16,193 [173 - 251],83.85% [81.26% - 91.16%],222,73,644,05-18-2021,projected
21,AR- SPRINGDALE,87.0,68,60,78,81.51,93.34,68 [60 - 78],87.0% [81.51% - 93.34%],74,16,141,05-18-2021,projected
22,AR- TEXARKANA,88.06,67,61,79,83.16,97.14,67 [61 - 79],88.06% [83.16% - 97.14%],79,31,168,05-18-2021,projected
23,CA- ORANGE CO.,80.01,0,0,2,80.0,80.17,0 [0 - 2],80.01% [80.0% - 80.17%],1,0,13,05-18-2021,projected
25,CA- BAKERSFIELD,80.77,21,18,29,80.17,82.52,21 [18 - 29],80.77% [80.17% - 82.52%],28,6,91,05-18-2021,projected
31,CA- CHICO,81.41,7,6,8,80.94,82.81,7 [6 - 8],81.41% [80.94% - 82.81%],9,6,18,05-18-2021,projected
33,CA- CONTRA COSTA CO.,80.75,13,11,15,80.25,81.55,13 [11 - 15],80.75% [80.25% - 81.55%],15,5,31,05-18-2021,projected
43,CA- FRESNO,80.09,0,0,2,80.0,80.74,0 [0 - 2],80.09% [80.0% - 80.74%],2,0,17,05-18-2021,projected
56,CA- LOS ANGELES,80.04,2,1,4,80.0,80.11,2 [1 - 4],80.04% [80.0% - 80.11%],10,0,27,05-18-2021,projected
58,CA- MODESTO,80.0,0,0,1,80.0,80.58,0 [0 - 1],80.0% [80.0% - 80.58%],0,0,10,05-18-2021,projected
62,CA- NAPA,81.72,7,6,9,80.0,82.92,7 [6 - 9],81.72% [80.0% - 82.92%],10,0,17,05-18-2021,projected
65,CA- ALAMEDA CO.,80.5,7,6,10,80.3,80.92,7 [6 - 10],80.5% [80.3% - 80.92%],17,10,31,05-18-2021,projected
69,CA- PALM SPR/RANCHO MIR.,80.09,0,0,0,80.0,80.28,0 [0 - 0],80.09% [80.0% - 80.28%],1,0,3,05-18-2021,projected
73,CA- REDDING,83.79,28,25,33,80.83,86.47,28 [25 - 33],83.79% [80.83% - 86.47%],41,9,70,05-18-2021,projected
77,CA- SACRAMENTO,80.46,16,13,19,80.21,81.21,16 [13 - 19],80.46% [80.21% - 81.21%],22,10,58,05-18-2021,projected
78,CA- SALINAS,80.0,0,0,1,80.0,81.13,0 [0 - 1],80.0% [80.0% - 81.13%],0,0,9,05-18-2021,projected
79,CA- SAN BERNARDINO,80.09,4,3,6,80.0,80.35,4 [3 - 6],80.09% [80.0% - 80.35%],5,0,20,05-18-2021,projected
80,CA- SAN DIEGO,80.45,19,16,23,80.14,80.82,19 [16 - 23],80.45% [80.14% - 80.82%],32,10,58,05-18-2021,projected
81,CA- SAN FRANCISCO,80.26,6,5,9,80.02,80.57,6 [5 - 9],80.26% [80.02% - 80.57%],13,1,29,05-18-2021,projected
82,CA- SAN JOSE,80.2,0,0,1,80.0,80.3,0 [0 - 1],80.2% [80.0% - 80.3%],6,0,9,05-18-2021,projected
83,CA- SAN LUIS OBISPO,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,05-18-2021,projected
85,CA- SAN MATEO CO.,80.0,0,0,1,80.0,80.37,0 [0 - 1],80.0% [80.0% - 80.37%],0,0,10,05-18-2021,projected
86,CA- SANTA BARBARA,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,05-18-2021,projected
87,CA- SANTA CRUZ,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,05-18-2021,projected
89,CA- SANTA ROSA,80.0,0,0,1,80.0,80.54,0 [0 - 1],80.0% [80.0% - 80.54%],0,0,10,05-18-2021,projected
91,CA- STOCKTON,80.0,0,0,1,80.0,80.75,0 [0 - 1],80.0% [80.0% - 80.75%],0,0,8,05-18-2021,projected
96,CA- VENTURA,80.0,0,0,1,80.0,80.64,0 [0 - 1],80.0% [80.0% - 80.64%],0,0,10,05-18-2021,projected
101,CO- BOULDER,80.63,0,0,1,80.0,81.26,0 [0 - 1],80.63% [80.0% - 81.26%],3,0,6,05-18-2021,projected
102,CO- COLORADO SPRINGS,88.41,60,54,70,83.38,96.04,60 [54 - 70],88.41% [83.38% - 96.04%],87,35,166,05-18-2021,projected
