region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,81.07,53,47,64,80.5,82.38,53 [47 - 64],81.07% [80.5% - 82.38%],90,42,201,03-09-2021
2,AL- DOTHAN,80.0,0,0,1,80.0,80.98,0 [0 - 1],80.0% [80.0% - 80.98%],0,0,13,03-09-2021
5,AL- HUNTSVILLE,80.9,9,8,12,80.48,82.13,9 [8 - 12],80.9% [80.48% - 82.13%],17,9,40,03-09-2021
6,AL- MOBILE,81.23,16,14,20,80.63,82.31,16 [14 - 20],81.23% [80.63% - 82.31%],35,18,66,03-09-2021
7,AL- MONTGOMERY,80.19,0,0,1,80.0,80.97,0 [0 - 1],80.19% [80.0% - 80.97%],3,0,15,03-09-2021
9,AL- TUSCALOOSA,81.7,9,7,10,80.0,82.1,9 [7 - 10],81.7% [80.0% - 82.1%],17,0,21,03-09-2021
11,AZ- MESA,81.01,7,7,9,80.51,81.62,7 [7 - 9],81.01% [80.51% - 81.62%],20,10,32,03-09-2021
12,AZ- PHOENIX,80.54,21,19,25,80.32,81.14,21 [19 - 25],80.54% [80.32% - 81.14%],41,24,86,03-09-2021
14,AZ- SUN CITY,80.37,0,0,0,80.12,80.49,0 [0 - 0],80.37% [80.12% - 80.49%],3,1,4,03-09-2021
15,AZ- TUCSON,80.63,14,12,14,80.32,81.11,14 [12 - 14],80.63% [80.32% - 81.11%],16,8,28,03-09-2021
16,AR- FORT SMITH,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,03-09-2021
18,AR- JONESBORO,80.0,0,0,1,80.0,80.88,0 [0 - 1],80.0% [80.0% - 80.88%],0,0,8,03-09-2021
19,AR- LITTLE ROCK,80.85,27,24,38,80.31,83.01,27 [24 - 38],80.85% [80.31% - 83.01%],49,18,174,03-09-2021
21,AR- SPRINGDALE,81.61,14,13,17,80.85,84.82,14 [13 - 17],81.61% [80.85% - 84.82%],17,9,51,03-09-2021
22,AR- TEXARKANA,80.0,0,0,2,80.0,82.55,0 [0 - 2],80.0% [80.0% - 82.55%],0,0,25,03-09-2021
23,CA- ORANGE CO.,80.14,7,6,8,80.09,80.25,7 [6 - 8],80.14% [80.09% - 80.25%],11,7,19,03-09-2021
25,CA- BAKERSFIELD,80.17,7,6,7,80.06,80.3,7 [6 - 7],80.17% [80.06% - 80.3%],6,2,11,03-09-2021
31,CA- CHICO,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,03-09-2021
33,CA- CONTRA COSTA CO.,80.55,7,7,8,80.25,80.9,7 [7 - 8],80.55% [80.25% - 80.9%],11,5,18,03-09-2021
43,CA- FRESNO,80.35,7,6,7,80.18,80.7,7 [6 - 7],80.35% [80.18% - 80.7%],8,4,16,03-09-2021
56,CA- LOS ANGELES,80.22,25,22,28,80.1,80.35,25 [22 - 28],80.22% [80.1% - 80.35%],54,24,88,03-09-2021
58,CA- MODESTO,80.47,7,6,8,80.23,81.22,7 [6 - 8],80.47% [80.23% - 81.22%],8,4,21,03-09-2021
62,CA- NAPA,80.0,0,0,0,80.0,80.52,0 [0 - 0],80.0% [80.0% - 80.52%],0,0,3,03-09-2021
65,CA- ALAMEDA CO.,80.06,0,0,1,80.0,80.21,0 [0 - 1],80.06% [80.0% - 80.21%],2,0,7,03-09-2021
69,CA- PALM SPR/RANCHO MIR.,80.0,0,0,0,80.0,80.09,0 [0 - 0],80.0% [80.0% - 80.09%],0,0,1,03-09-2021
73,CA- REDDING,80.65,5,4,6,80.0,81.66,5 [4 - 6],80.65% [80.0% - 81.66%],7,0,18,03-09-2021
77,CA- SACRAMENTO,80.31,9,8,11,80.15,80.79,9 [8 - 11],80.31% [80.15% - 80.79%],15,7,38,03-09-2021
78,CA- SALINAS,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,03-09-2021
79,CA- SAN BERNARDINO,80.12,7,6,7,80.07,80.24,7 [6 - 7],80.12% [80.07% - 80.24%],7,4,14,03-09-2021
80,CA- SAN DIEGO,80.38,11,10,13,80.17,80.63,11 [10 - 13],80.38% [80.17% - 80.63%],27,12,44,03-09-2021
81,CA- SAN FRANCISCO,80.18,0,0,1,80.02,80.24,0 [0 - 1],80.18% [80.02% - 80.24%],9,1,12,03-09-2021
82,CA- SAN JOSE,80.59,7,7,9,80.33,80.99,7 [7 - 9],80.59% [80.33% - 80.99%],18,10,30,03-09-2021
83,CA- SAN LUIS OBISPO,80.0,0,0,0,80.0,80.66,0 [0 - 0],80.0% [80.0% - 80.66%],0,0,3,03-09-2021
85,CA- SAN MATEO CO.,80.37,7,6,8,80.26,80.67,7 [6 - 8],80.37% [80.26% - 80.67%],10,7,18,03-09-2021
86,CA- SANTA BARBARA,80.52,0,0,1,80.0,80.72,0 [0 - 1],80.52% [80.0% - 80.72%],5,0,7,03-09-2021
