region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,81.78,95,87,115,80.99,83.61,95 [87 - 115],81.78% [80.99% - 83.61%],150,84,305,03-03-2021,projected
2,AL- DOTHAN,80.6,5,4,7,80.0,80.98,5 [4 - 7],80.6% [80.0% - 80.98%],8,0,13,03-03-2021,projected
5,AL- HUNTSVILLE,81.54,21,19,24,81.01,83.09,21 [19 - 24],81.54% [81.01% - 83.09%],29,19,58,03-03-2021,projected
6,AL- MOBILE,82.07,38,35,43,81.26,83.15,38 [35 - 43],82.07% [81.26% - 83.15%],59,36,90,03-03-2021,projected
7,AL- MONTGOMERY,81.29,11,9,12,80.52,81.75,11 [9 - 12],81.29% [80.52% - 81.75%],20,8,27,03-03-2021,projected
9,AL- TUSCALOOSA,81.7,14,12,16,81.5,83.11,14 [12 - 16],81.7% [81.5% - 83.11%],17,15,31,03-03-2021,projected
11,AZ- MESA,81.97,26,24,28,81.26,82.93,26 [24 - 28],81.97% [81.26% - 82.93%],39,25,58,03-03-2021,projected
12,AZ- PHOENIX,81.31,64,58,69,80.75,81.93,64 [58 - 69],81.31% [80.75% - 81.93%],99,57,146,03-03-2021,projected
14,AZ- SUN CITY,80.74,3,2,4,80.37,80.99,3 [2 - 4],80.74% [80.37% - 80.99%],6,3,8,03-03-2021,projected
15,AZ- TUCSON,81.31,21,20,22,80.75,81.86,21 [20 - 22],81.31% [80.75% - 81.86%],33,19,47,03-03-2021,projected
16,AR- FORT SMITH,80.16,0,0,2,80.0,81.09,0 [0 - 2],80.16% [80.0% - 81.09%],2,0,14,03-03-2021,projected
18,AR- JONESBORO,80.0,0,0,1,80.0,81.11,0 [0 - 1],80.0% [80.0% - 81.11%],0,0,10,03-03-2021,projected
19,AR- LITTLE ROCK,81.33,51,46,71,80.61,84.11,51 [46 - 71],81.33% [80.61% - 84.11%],77,35,237,03-03-2021,projected
21,AR- SPRINGDALE,82.84,21,19,25,81.61,85.58,21 [19 - 25],82.84% [81.61% - 85.58%],30,17,59,03-03-2021,projected
22,AR- TEXARKANA,81.63,8,6,11,80.0,83.16,8 [6 - 11],81.63% [80.0% - 83.16%],16,0,31,03-03-2021,projected
23,CA- ORANGE CO.,80.37,15,14,17,80.22,80.51,15 [14 - 17],80.37% [80.22% - 80.51%],28,17,39,03-03-2021,projected
25,CA- BAKERSFIELD,80.47,7,7,9,80.25,80.77,7 [7 - 9],80.47% [80.25% - 80.77%],17,9,28,03-03-2021,projected
31,CA- CHICO,80.0,0,0,0,80.0,80.16,0 [0 - 0],80.0% [80.0% - 80.16%],0,0,1,03-03-2021,projected
33,CA- CONTRA COSTA CO.,81.0,14,13,16,80.6,81.6,14 [13 - 16],81.0% [80.6% - 81.6%],20,12,32,03-03-2021,projected
43,CA- FRESNO,81.05,9,8,11,80.53,81.53,9 [8 - 11],81.05% [80.53% - 81.53%],24,12,35,03-03-2021,projected
56,CA- LOS ANGELES,80.54,73,67,79,80.32,80.75,73 [67 - 79],80.54% [80.32% - 80.75%],133,79,187,03-03-2021,projected
58,CA- MODESTO,81.45,14,13,16,80.7,82.27,14 [13 - 16],81.45% [80.7% - 82.27%],25,12,39,03-03-2021,projected
62,CA- NAPA,80.34,0,0,1,80.0,81.89,0 [0 - 1],80.34% [80.0% - 81.89%],2,0,11,03-03-2021,projected
65,CA- ALAMEDA CO.,80.21,7,6,7,80.15,80.36,7 [6 - 7],80.21% [80.15% - 80.36%],7,5,12,03-03-2021,projected
69,CA- PALM SPR/RANCHO MIR.,80.09,0,0,0,80.09,80.19,0 [0 - 0],80.09% [80.09% - 80.19%],1,1,2,03-03-2021,projected
73,CA- REDDING,81.11,7,6,9,80.18,82.31,7 [6 - 9],81.11% [80.18% - 82.31%],12,2,25,03-03-2021,projected
77,CA- SACRAMENTO,80.9,26,23,29,80.4,81.34,26 [23 - 29],80.9% [80.4% - 81.34%],43,19,64,03-03-2021,projected
78,CA- SALINAS,80.76,1,0,2,80.0,80.76,1 [0 - 2],80.76% [80.0% - 80.76%],6,0,6,03-03-2021,projected
79,CA- SAN BERNARDINO,80.43,15,13,17,80.28,80.59,15 [13 - 17],80.43% [80.28% - 80.59%],25,16,34,03-03-2021,projected
80,CA- SAN DIEGO,80.82,35,32,38,80.47,81.18,35 [32 - 38],80.82% [80.47% - 81.18%],58,33,83,03-03-2021,projected
81,CA- SAN FRANCISCO,80.32,7,6,9,80.18,80.53,7 [6 - 9],80.32% [80.18% - 80.53%],16,9,27,03-03-2021,projected
82,CA- SAN JOSE,81.09,21,19,24,80.73,81.69,21 [19 - 24],81.09% [80.73% - 81.69%],33,22,51,03-03-2021,projected
83,CA- SAN LUIS OBISPO,81.32,4,3,5,80.22,81.32,4 [3 - 5],81.32% [80.22% - 81.32%],6,1,6,03-03-2021,projected
85,CA- SAN MATEO CO.,80.67,14,13,15,80.48,81.11,14 [13 - 15],80.67% [80.48% - 81.11%],18,13,30,03-03-2021,projected
86,CA- SANTA BARBARA,80.93,7,6,8,80.62,81.24,7 [6 - 8],80.93% [80.62% - 81.24%],9,6,12,03-03-2021,projected
87,CA- SANTA CRUZ,80.0,0,0,0,80.0,81.39,0 [0 - 0],80.0% [80.0% - 81.39%],0,0,5,03-03-2021,projected
89,CA- SANTA ROSA,80.7,7,7,8,80.48,81.18,7 [7 - 8],80.7% [80.48% - 81.18%],13,9,22,03-03-2021,projected
91,CA- STOCKTON,80.94,7,7,7,80.47,81.22,7 [7 - 7],80.94% [80.47% - 81.22%],10,5,13,03-03-2021,projected
96,CA- VENTURA,80.51,7,6,7,80.38,80.76,7 [6 - 7],80.51% [80.38% - 80.76%],8,6,12,03-03-2021,projected
101,CO- BOULDER,82.95,7,7,9,81.89,84.63,7 [7 - 9],82.95% [81.89% - 84.63%],14,9,22,03-03-2021,projected
102,CO- COLORADO SPRINGS,85.51,43,39,49,83.0,90.24,43 [39 - 49],85.51% [83.0% - 90.24%],57,31,106,03-03-2021,projected
103,CO- DENVER,85.36,191,178,216,83.14,89.34,191 [178 - 216],85.36% [83.14% - 89.34%],256,150,446,03-03-2021,projected
104,CO- FORT COLLINS,84.54,21,19,23,82.19,86.73,21 [19 - 23],84.54% [82.19% - 86.73%],29,14,43,03-03-2021,projected
105,CO- GRAND JUNCTION,82.15,14,13,16,80.88,84.17,14 [13 - 16],82.15% [80.88% - 84.17%],17,7,33,03-03-2021,projected
106,CO- GREELEY,83.22,21,19,23,81.93,85.02,21 [19 - 23],83.22% [81.93% - 85.02%],25,15,39,03-03-2021,projected
107,CO- PUEBLO,81.0,7,6,7,80.0,81.25,7 [6 - 7],81.0% [80.0% - 81.25%],8,0,10,03-03-2021,projected
109,CT- BRIDGEPORT,83.48,40,37,44,82.01,85.19,40 [37 - 44],83.48% [82.01% - 85.19%],59,34,88,03-03-2021,projected
110,CT- HARTFORD,81.29,28,25,31,80.8,81.93,28 [25 - 31],81.29% [80.8% - 81.93%],42,26,63,03-03-2021,projected
111,CT- NEW HAVEN,82.91,76,71,84,81.79,84.52,76 [71 - 84],82.91% [81.79% - 84.52%],112,69,174,03-03-2021,projected
112,DE- WILMINGTON,83.33,43,40,47,81.93,85.16,43 [40 - 47],83.33% [81.93% - 85.16%],62,36,96,03-03-2021,projected
113,DC- WASHINGTON,83.61,142,132,158,82.37,85.98,142 [132 - 158],83.61% [82.37% - 85.98%],198,130,328,03-03-2021,projected
115,FL- BRADENTON,86.49,34,31,38,84.09,90.3,34 [31 - 38],86.49% [84.09% - 90.3%],46,29,73,03-03-2021,projected
116,FL- CLEARWATER,83.24,37,34,41,81.95,84.83,37 [34 - 41],83.24% [81.95% - 84.83%],53,32,79,03-03-2021,projected
118,FL- FORT LAUDERDALE,84.97,314,294,344,83.06,87.66,314 [294 - 344],84.97% [83.06% - 87.66%],432,266,666,03-03-2021,projected
119,FL- FORT MYERS,82.69,69,64,78,81.67,84.5,69 [64 - 78],82.69% [81.67% - 84.5%],103,64,172,03-03-2021,projected
120,FL- GAINESVILLE,80.6,7,6,10,80.38,81.58,7 [6 - 10],80.6% [80.38% - 81.58%],11,7,29,03-03-2021,projected
122,FL- HUDSON,82.64,25,23,28,81.52,83.99,25 [23 - 28],82.64% [81.52% - 83.99%],33,19,50,03-03-2021,projected
123,FL- JACKSONVILLE,81.0,17,15,25,80.29,81.69,17 [15 - 25],81.0% [80.29% - 81.69%],49,14,83,03-03-2021,projected
124,FL- LAKELAND,82.81,21,19,23,81.69,84.21,21 [19 - 23],82.81% [81.69% - 84.21%],30,18,45,03-03-2021,projected
127,FL- MIAMI,84.2,312,291,340,82.57,86.37,312 [291 - 340],84.2% [82.57% - 86.37%],453,277,687,03-03-2021,projected
129,FL- OCALA,83.07,29,26,32,81.75,84.46,29 [26 - 32],83.07% [81.75% - 84.46%],42,24,61,03-03-2021,projected
130,FL- ORLANDO,83.44,248,232,275,82.14,85.41,248 [232 - 275],83.44% [82.14% - 85.41%],356,222,561,03-03-2021,projected
131,FL- ORMOND BEACH,82.3,28,26,32,81.33,84.11,28 [26 - 32],82.3% [81.33% - 84.11%],38,22,68,03-03-2021,projected
